Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,1,Ricarda Funk,GER,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,9,Mallory Franklin,GBR,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,7,Stefanie Horn,ITA,880
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,30,Romane Prigent,FRA,420
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,6,Maialen Chourraut,ESP,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,17,Viktoriia Us,UKR,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,19,Klaudia Zwolinska,POL,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,18,Emma Vuitton,FRA,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,5,Lena Teunissen,NED,920
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,2,Camille Prigent,FRA,980
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,12,Eva Tercelj,SLO,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,22,Viktoria Wolffhardt,AUT,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,26,Carole Bouzidi,ALG,500
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,16,Laia Sorribes,ESP,700
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,15,Corinna Kuhnle,AUT,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,4,Kimberley Woods,GBR,940
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,3,Monica Doria Vilarrubla,AND,960
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,13,Zuzana Pankova,SVK,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,28,Antonie Galuskova,CZE,460
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,42,Ana Satila,BRA,180
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,20,Barbora Valikova,CZE,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,10,Martina Wegman,NED,820
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,41,Tong Li,CHN,200
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,14,Noemie Fox,AUS,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,49,Aki Yazawa,JPN,40
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,57,Janina Kriesinger,BEL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,8,Ajda Novak,SLO,860
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,52,Marta Bertoncelli,ITA,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,23,Tereza Fiserova,CZE,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,45,Julia Cuchi,ESP,120
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,51,Claudia Leenders,NED,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,25,Emily Apel,GER,520
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,67,Dominika Brzeska,POL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,24,Eva Alina Hocevar,SLO,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,29,Natalia Pacierpnik,POL,440
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,48,Alena Marx,SUI,60
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,47,Florence Maheu,CAN,80
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,60,Courtney Williams,NZL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,46,Laura Pellicer Chica,AND,100
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,50,Ria Sribar,USA,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,58,Simona Glejtekova,SVK,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,55,Lea Baldoni,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,44,Phoebe Spicer,GBR,140
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,68,Georgina Collin,AUS,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,69,Lucia Pistoni,ITA,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,53,Lois Betteridge,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,54,Kurumi Ito,JPN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,63,Maria Luz Cassini,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,56,Ren Mishima,JPN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,64,Roxana Razeghian,IRI,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,59,Xiaolin Zou,CHN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,61,Nadia Riquelme,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,21,Jiahua Yan,CHN,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,43,Eliska Mintalova,SVK,160
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,66,Iris Sommernes,NOR,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,62,Sofia Reinoso,MEX,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,27,Elena Lilik,GER,480
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,65,Chih Chin Chou,TPE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,3,Luka Bozic,SLO,960
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,30,Benjamin Savsek,SLO,420
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,8,Raffaello Ivaldi,ITA,860
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,1,Nicolas Gestin,FRA,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,11,Paolo Ceccon,ITA,800
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,25,Mewen Debliquy,FRA,520
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,27,Lukas Rohan,CZE,480
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,6,Roberto Colazingari,ITA,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,2,Miquel Trave,ESP,980
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,9,Vaclav Chaloupka,CZE,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,18,Lennard Tuchscherer,GER,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,21,Grzegorz Hedwig,POL,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,28,Denis Gargaud Chanut,FRA,460
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,5,Ryan Westley,GBR,920
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,13,Zachary Lokken,USA,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,19,Luis Fernandez,ESP,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,7,Matej Benus,SVK,880
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,14,Liam Jegou,IRL,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,20,Marko Mirgorodsky,SVK,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,22,Tristan Carter,AUS,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,29,Jake Cochrane,IRL,440
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,41,Michal Martikan,SVK,200
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,42,Zhicheng Zhang,CHN,180
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,16,Kaylen Bassett,AUS,700
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,12,Vojtech Heger,CZE,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,43,Alexandr Kulikov,KAZ,160
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,4,Anze Bercic,SLO,940
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,48,Jean Pierre Bourhis,SEN,60
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,47,James Kettle,GBR,80
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,15,Robert Hendrick,IRL,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,26,Thomas Koechlin,SUI,500
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,10,Adam Burgess,GBR,820
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,50,Alex Baldoni,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,24,Timo Trummer,GER,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,52,Joris Otten,NED,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,49,Yuancong Xie,CHN,40
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,44,Benjamin Kies,GER,140
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,45,Nathaniel Francis,USA,120
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,23,Shota Sasaki,JPN,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,17,Brodie Crawford,AUS,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,55,Oliver Puchner,NZL,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,51,David Burgos,ESP,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,53,Shota Saito,JPN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,57,Chin Han Liu,TPE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,54,Daniel Parry,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,61,Isaac Zimmerman,CAN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,56,Tobias Fantini,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,46,Manuel Tripano,ARG,100
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,59,Nicolas Tripano,ARG,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,60,Devin Mcewan,USA,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,58,Terence Saramandif,MRI,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,62,Fu Hua Chang,TPE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,10,Jessica Fox,AUS,820
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,4,Marjorie Delassus,FRA,940
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,5,Monica Doria Vilarrubla,AND,920
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,21,Mallory Franklin,GBR,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,1,Andrea Herzog,GER,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,2,Gabriela Satkova,CZE,980
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,24,Miren Lazkano,ESP,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,6,Elena Lilik,GER,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,3,Tereza Fiserova,CZE,960
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,25,Lea Novak,SLO,520
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,14,Martina Satkova,CZE,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,19,Klara Olazabal,ESP,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,7,Ainhoa Lameiro,ESP,880
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,9,Ana Satila,BRA,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,22,Laurene Roisin,FRA,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,17,Kimberley Woods,GBR,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,8,Elena Borghi,ITA,860
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,28,Marta Bertoncelli,ITA,460
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,13,Alena Marx,SUI,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,11,Viktoriia Us,UKR,800
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,23,Nele Bayn,GER,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,12,Lucie Baudu,FRA,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,16,Noemie Fox,AUS,700
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,20,Viktoria Wolffhardt,AUT,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,18,Emanuela Luknarova,SVK,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,26,Laura Pellicer Chica,AND,500
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,46,Viktoriia Dobrotvorska,UKR,100
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,29,Ellis Miller,GBR,440
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,52,Eva Alina Hocevar,SLO,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,49,Sona Stanovska,SVK,40
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,15,Zuzana Pankova,SVK,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,42,Klaudia Zwolinska,POL,180
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,41,Lena Teunissen,NED,200
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,44,Yanzhi Huang,CHN,140
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,43,Alja Kozorog,SLO,160
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,-,Minzhen Lyu,CHN,-
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,51,Liu Yang,CHN,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,45,Ren Mishima,JPN,120
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,47,Wei Han Chen,TPE,80
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,48,Haruka Okazaki,JPN,60
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,27,Lois Betteridge,CAN,480
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,50,Chih Chin Chou,TPE,20
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,53,Macarena Cejas,ARG,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,1,Vit Prindis,CZE,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,5,Jiri Prskavec,CZE,920
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,2,Giovanni De Gennaro,ITA,980
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,12,Malo Quemeneur,FRA,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,17,Stefan Hengst,GER,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,36,Mathis Soudi,MAR,300
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,33,Timothy Anderson,AUS,360
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,14,Hannes Aigner,GER,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,26,Zeno Ivaldi,ITA,500
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,9,Kazuya Adachi,JPN,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,38,Benjamin Pope,AUS,260
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,4,Jakub Grigar,SVK,940
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,3,Boris Neveu,FRA,960
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,22,Miquel Trave,ESP,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,8,Titouan Castryck,FRA,860
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,35,Martin Dougoud,SUI,320
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,18,Lukas Werro,SUI,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,15,Lucien Delfour,AUS,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,29,Bradley Forbes Cryans,GBR,440
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,23,Mathieu Desnos,BRA,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,7,Xin Quan,CHN,880
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,37,Joan Crespo,ESP,280
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,13,Mario Leitner,AUT,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,24,Isak Ohrstrom,SWE,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,16,Joseph Clarke,GBR,700
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,28,Yuuki Tanaka,JPN,460
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,21,Ondrej Tunka,CZE,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,10,Peter Kauzer,SLO,820
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,25,Martin Srabotnik,SLO,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,39,Michal Pasiut,POL,240
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,110,Gabriel De Coster,BEL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,27,Gelindo Chiarello,SUI,480
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,11,Christopher Bowers,GBR,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,72,Maxime Aubertin,BEL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,52,Noah Hegge,GER,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,6,Felix Oschmautz,AUT,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,54,Marcello Beda,ITA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,111,Samuel Curtis,IRL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,57,Martin Halcin,SVK,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,31,Adam Gonsenica,SVK,400
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,40,Jakub Brzezinski,POL,220
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,20,Noel Hendrick,IRL,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,64,Zack Mutton,NZL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,69,Alex Baldoni,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,61,Yusuke Muto,JPN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,19,Dariusz Popiela,POL,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,66,Joshua Joseph,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,96,Ren Korpes,CRO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,34,Erik Holmer,SWE,340
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,65,Kaelin Friedenson,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,32,Pedro Goncalves,BRA,380
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,56,Liman Huang,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,99,Thibaud Lacour,ROU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,62,Paul Preisl,AUT,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,73,Victor Hennin,BEL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,95,Lorand Gjoshi,KOS,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,63,Koppany Racz,HUN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,71,Luhui Lyu,CHN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,104,Callum Gilbert,NZL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,67,Joao Cunha,POR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,60,Mustafa Arda Acar,TUR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,55,Ritvars Celmins,LAT,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,103,Trevor Boyd,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,100,Alistair Mccreery,IRL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,70,Serhii Sovko,UKR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,85,Oleksandr Fedorenko,UKR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,74,Milos Jevtic,SRB,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,93,Guilherme Rodrigues,BRA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,86,Marko Dordevic,SRB,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,76,Djanibek Temirgaliev,UZB,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,79,Barkamol Mirzakhamdamov,UZB,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,88,Antonio Reinoso,MEX,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,53,Manuel Ochoa,ESP,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,89,Stefan Ribarski,MKD,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,90,Vilius Rasimavicius,LTU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,77,Mael Rivard,CAN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,83,Vejas Pranskunas,LTU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,108,Borche Mirchevski,MKD,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,101,Eriberto Gutierrez Robles,PER,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,87,Charalampos Troiannos,GRE,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,80,Tarik Tugcu,TUR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,107,Edgars Gravitis,LAT,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,94,Patrick Kozma,ROU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,112,Matteo Alexander Olar,ROU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,51,Finn Butcher,NZL,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,98,Thomas Ukalovic,CRO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,68,Roko Bengeri,CRO,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,92,Fredrik Wahlen,SWE,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,30,Vid Kuder Marusic,SLO,420
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,78,Artem Ivchenko,UKR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,97,Pradhyumna Singh Rathod,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,91,Vuk Bazic,SRB,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,58,Tyler Westfall,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,102,Nour Ait Kaddour,MAR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,105,Dheeraj Keer,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,81,Mantas Atmanavicius,LTU,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,75,Martins Plaudis,LAT,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,82,Donovan Wewege,RSA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,106,Solomon Maragh,JAM,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,84,Yusuf Ertek,TUR,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,109,Hitesh Kewat,IND,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,59,Angel Petrushev,MKD,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,10,Stefanie Horn,ITA,820
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,28,Zuzana Pankova,SVK,460
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,30,Monica Doria Vilarrubla,AND,420
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,15,Eliska Mintalova,SVK,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,2,Jessica Fox,AUS,980
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,23,Marta Bertoncelli,ITA,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,14,Noemie Fox,AUS,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,29,Tereza Fiserova,CZE,440
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,26,Mallory Franklin,GBR,500
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,18,Evy Leibfarth,USA,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,6,Klaudia Zwolinska,POL,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,4,Camille Prigent,FRA,940
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,3,Elena Lilik,GER,960
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,24,Eva Alina Hocevar,SLO,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,7,Martina Wegman,NED,880
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,21,Carole Bouzidi,ALG,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,8,Eva Tercelj,SLO,860
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,25,Jasmin Schornberg,GER,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,1,Ricarda Funk,GER,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,17,Antonie Galuskova,CZE,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,20,Lena Teunissen,NED,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,11,Romane Prigent,FRA,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,19,Viktoria Wolffhardt,AUT,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,5,Maialen Chourraut,ESP,920
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,13,Viktoriia Us,UKR,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,12,Ana Satila,BRA,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,42,Corinna Kuhnle,AUT,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,9,Kimberley Woods,GBR,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,46,Naemi Braendle,SUI,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,68,Ria Sribar,USA,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,48,Barbora Valikova,CZE,60
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,55,Ren Mishima,JPN,20
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,62,Julia Cuchi,ESP,20
